LID,lake,id_station,station,Date,depth_from,depth_to,var,value,units,flag_detection
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-11-25,9,9,NIT_amm,0.02,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-11-25,9,9,NIT_nit,0.064,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-11-25,9,9,HYD_temp,16.1,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-11-25,9,9,PHS_tp,0.03,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,0,0,PHY_tchla,2.6,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,0,0,CHM_oxy,9.9,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,0,0,PHS_frp,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,0,0,NIT_amm,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,0,0,NIT_nit,0.003,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,0,0,RAD_secchi,1.4,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,0,0,HYD_temp,16.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,0,0,PHS_tp,0.05,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,1,1,CHM_oxy,9.9,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,1,1,HYD_temp,16.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,10,10,CHM_oxy,9.6,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,10,10,HYD_temp,16.4,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,11,11,CHM_oxy,9.5,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,11,11,HYD_temp,16.4,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,12,12,PHY_tchla,2.5,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,12,12,CHM_oxy,9.3,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,12,12,PHS_frp,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,12,12,NIT_amm,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,12,12,NIT_nit,0.003,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,12,12,HYD_temp,16.4,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,12,12,PHS_tp,0.03,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,13,13,CHM_oxy,9.1,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,13,13,HYD_temp,16.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,2,2,CHM_oxy,9.9,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,2,2,HYD_temp,16.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,3,3,CHM_oxy,9.8,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,3,3,HYD_temp,16.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,4,4,PHY_tchla,2.2,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,4,4,CHM_oxy,9.8,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,4,4,PHS_frp,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,4,4,NIT_amm,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,4,4,NIT_nit,0.003,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,4,4,HYD_temp,16.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,4,4,PHS_tp,0.03,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,5,5,CHM_oxy,9.7,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,5,5,HYD_temp,16.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,6,6,CHM_oxy,9.8,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,6,6,HYD_temp,16.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,7,7,CHM_oxy,9.7,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,7,7,HYD_temp,16.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,8,8,PHY_tchla,1.7,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,8,8,CHM_oxy,9.6,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,8,8,PHS_frp,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,8,8,NIT_amm,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,8,8,NIT_nit,0.003,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,8,8,HYD_temp,16.4,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,8,8,PHS_tp,0.04,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,9,9,CHM_oxy,9.6,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2007-12-21,9,9,HYD_temp,16.4,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,0,0,CHM_oxy,7.6,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,0,0,RAD_secchi,1.1,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,0,0,HYD_temp,23,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,1,1,PHY_tchla,4.6,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,1,1,CHM_oxy,7.4,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,1,1,PHS_frp,0.02,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,1,1,NIT_amm,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,1,1,NIT_nit,0.011,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,1,1,HYD_temp,22.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,1,1,PHS_tp,0.026,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,10,10,CHM_oxy,4.6,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,10,10,PHS_frp,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,10,10,NIT_amm,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,10,10,NIT_nit,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,10,10,HYD_temp,17.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,10,10,PHS_tp,0.029,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,11,11,CHM_oxy,4.4,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,11,11,HYD_temp,16.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,12,12,CHM_oxy,3.2,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,12,12,HYD_temp,16.7,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,13,13,CHM_oxy,0.3,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,13,13,HYD_temp,16.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,2,2,CHM_oxy,7.4,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,2,2,HYD_temp,22,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,3,3,CHM_oxy,7.1,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,3,3,HYD_temp,20.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,4,4,CHM_oxy,7,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,4,4,HYD_temp,19.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,5,5,CHM_oxy,6.8,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,5,5,HYD_temp,19,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,6,6,CHM_oxy,6.4,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,6,6,HYD_temp,18.8,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,7,7,CHM_oxy,6.2,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,7,7,HYD_temp,18.4,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,8,8,CHM_oxy,5.8,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,8,8,HYD_temp,18.1,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,9,9,CHM_oxy,5.5,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-01-18,9,9,HYD_temp,17.7,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,0,0,CHM_oxy,8.3,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,0,0,RAD_secchi,2.6,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,0,0,HYD_temp,24.7,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,1,1,CHM_oxy,7.8,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,1,1,HYD_temp,24.6,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,10,10,CHM_oxy,2.8,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,10,10,HYD_temp,17.7,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,11,11,CHM_oxy,1.8,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,11,11,HYD_temp,17.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,12,12,CHM_oxy,0.9,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,12,12,HYD_temp,17.1,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,13,13,CHM_oxy,0.3,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,13,13,HYD_temp,16.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,14,14,PHY_tchla,1.6,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,14,14,CHM_oxy,0.2,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,14,14,PHS_frp,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,14,14,NIT_amm,0.11,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,14,14,NIT_nit,0.004,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,14,14,HYD_temp,16.8,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,14,14,PHS_tp,0.03,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,2,2,CHM_oxy,7.6,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,2,2,HYD_temp,24.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,3,3,CHM_oxy,6.4,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,3,3,HYD_temp,23.8,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,4,4,PHY_tchla,3.4,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,4,4,CHM_oxy,5.9,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,4,4,PHS_frp,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,4,4,NIT_amm,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,4,4,NIT_nit,0.035,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,4,4,HYD_temp,23,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,4,4,PHS_tp,0.02,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,5,5,CHM_oxy,4.9,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,5,5,HYD_temp,22.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,6,6,CHM_oxy,5,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,6,6,HYD_temp,20.7,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,7,7,CHM_oxy,4.7,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,7,7,HYD_temp,19.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,8,8,CHM_oxy,4.2,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,8,8,HYD_temp,18.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,9,9,CHM_oxy,3.9,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-02-10,9,9,HYD_temp,18.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,0,0,CHM_oxy,7.4,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,0,0,RAD_secchi,1.7,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,0,0,HYD_temp,23.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,1,1,CHM_oxy,7.4,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,1,1,HYD_temp,22.7,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,2,2,PHY_tchla,6.4,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,2,2,CHM_oxy,7.3,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,2,2,PHS_frp,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,2,2,NIT_amm,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,2,2,NIT_nit,0.005,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,2,2,HYD_temp,22.4,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,2,2,PHS_tp,0.024,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,3,3,CHM_oxy,6.8,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,3,3,HYD_temp,22,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,4,4,CHM_oxy,6.4,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,4,4,HYD_temp,21.7,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,5,5,CHM_oxy,5.3,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,5,5,HYD_temp,21.6,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,6,6,CHM_oxy,1.1,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,6,6,PHS_frp,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,6,6,NIT_amm,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,6,6,NIT_nit,0.005,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,6,6,HYD_temp,20.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,6,6,PHS_tp,0.022,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,7,7,CHM_oxy,1.1,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-03-16,7,7,HYD_temp,18.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,0,0,CHM_oxy,7.8,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,0,0,RAD_secchi,2.9,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,0,0,HYD_temp,19.1,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,1,1,CHM_oxy,7.6,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,1,1,PHS_frp,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,1,1,HYD_temp,19,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,1,1,PHS_tp,0.023,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,10,10,CHM_oxy,7.1,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,10,10,HYD_temp,18.8,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,11,11,CHM_oxy,0.2,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,11,11,HYD_temp,17.8,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,12,12,HYD_temp,17.2,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,13,13,CHM_oxy,0.1,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,13,13,PHS_frp,0.01,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,13,13,HYD_temp,17,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,13,13,PHS_tp,0.036,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,2,2,CHM_oxy,7.5,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,2,2,HYD_temp,18.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,3,3,CHM_oxy,7.4,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,3,3,PHS_frp,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,3,3,HYD_temp,18.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,3,3,PHS_tp,0.025,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,4,4,CHM_oxy,7.5,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,4,4,HYD_temp,18.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,5,5,CHM_oxy,7.4,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,5,5,HYD_temp,18.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,6,6,CHM_oxy,7.3,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,6,6,PHS_frp,0.008,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,6,6,HYD_temp,18.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,6,6,PHS_tp,0.024,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,7,7,CHM_oxy,7.1,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,7,7,HYD_temp,18.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,8,8,CHM_oxy,7.1,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,8,8,HYD_temp,18.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,9,9,CHM_oxy,7,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,9,9,PHS_frp,0.008,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,9,9,HYD_temp,18.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-04-20,9,9,PHS_tp,0.025,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,0,0,CHM_oxy,8.4,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,0,0,RAD_secchi,2.4,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,0,0,HYD_temp,17,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,1,1,PHY_tchla,12.4,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,1,1,CHM_oxy,8.4,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,1,1,PHS_frp,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,1,1,NIT_amm,0.005,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,1,1,NIT_nit,0.006,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,1,1,HYD_temp,17,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,1,1,PHS_tp,0.023,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,10,10,CHM_oxy,7,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,10,10,HYD_temp,16.1,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,11,11,CHM_oxy,6.9,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,11,11,HYD_temp,16.1,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,12,12,CHM_oxy,6.8,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,12,12,HYD_temp,16.1,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,13,13,CHM_oxy,0.1,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,13,13,HYD_temp,16.1,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,2,2,CHM_oxy,8,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,2,2,HYD_temp,16.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,3,3,CHM_oxy,7.7,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,3,3,HYD_temp,16.6,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,4,4,CHM_oxy,7.5,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,4,4,HYD_temp,16.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,5,5,CHM_oxy,7.3,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,5,5,HYD_temp,16.2,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,6,6,CHM_oxy,7.5,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,6,6,HYD_temp,16.1,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,7,7,CHM_oxy,7.3,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,7,7,HYD_temp,16.1,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,8,8,CHM_oxy,7.1,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,8,8,PHS_frp,0.009,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,8,8,NIT_amm,0.003,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,8,8,NIT_nit,0.006,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,8,8,HYD_temp,16.1,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,8,8,PHS_tp,0.023,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,9,9,CHM_oxy,7,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-05-19,9,9,HYD_temp,15.9,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,0,0,RAD_secchi,1,m,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,0,0,HYD_temp,12.5,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,1,1,PHY_tchla,8.2,ug/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,1,1,PHS_frp,0.012,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,1,1,NIT_amm,0.013,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,1,1,NIT_nit,0.013,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,1,1,HYD_temp,12.4,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,1,1,PHS_tp,0.023,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,10,10,PHS_frp,0.014,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,10,10,NIT_amm,0.011,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,10,10,NIT_nit,0.018,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,10,10,HYD_temp,12.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,10,10,PHS_tp,0.022,mg/L,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,12,12,HYD_temp,12.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,13,13,HYD_temp,12.3,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,2,2,HYD_temp,12.4,degC,NA
45819,wainamu,44616,Lake Wainamu @ Buoy,2008-08-10,3,3,HYD_temp,12.3,degC,NA
